編號,交易日期,契約,到期月份(週別),收盤價,交易時段,類型,剩餘天數,價平
3273,2022/11/17,MTX,202301,14405,盤後,遠月,43,14400
3274,2022/11/17,MTX,202211W4,14551,一般,近週,4,14550
3274,2022/11/17,MTX,202212,14513,一般,近月,24,14500
3274,2022/11/17,MTX,202211W5,14541,一般,遠週,9,14500
3274,2022/11/17,MTX,202301,14487,一般,遠月,43,14500
3275,2022/11/18,MTX,202211W4,14568,盤後,近週,3,14550
3275,2022/11/18,MTX,202212,14527,盤後,近月,23,14500
3275,2022/11/18,MTX,202211W5,14538,盤後,遠週,8,14500
3275,2022/11/18,MTX,202301,14504,盤後,遠月,42,14500
3276,2022/11/18,MTX,202211W4,14496,一般,近週,3,14500
3276,2022/11/18,MTX,202212,14462,一般,近月,23,14500
3276,2022/11/18,MTX,202211W5,14496,一般,遠週,8,14500
3276,2022/11/18,MTX,202301,14435,一般,遠月,42,14400
3277,2022/11/21,MTX,202211W4,14571,盤後,近週,2,14550
3277,2022/11/21,MTX,202212,14533,盤後,近月,22,14500
3277,2022/11/21,MTX,202211W5,14538,盤後,遠週,7,14500
3277,2022/11/21,MTX,202301,14512,盤後,遠月,41,14500
3278,2022/11/21,MTX,202211W4,14466,一般,近週,2,14450
3278,2022/11/21,MTX,202212,14425,一般,近月,22,14400
3278,2022/11/21,MTX,202211W5,14467,一般,遠週,7,14500
3278,2022/11/21,MTX,202301,14405,一般,遠月,41,14400
3279,2022/11/22,MTX,202211W4,14474,盤後,近週,1,14450
3279,2022/11/22,MTX,202212,14436,盤後,近月,21,14400
3279,2022/11/22,MTX,202211W5,14468,盤後,遠週,6,14500
3279,2022/11/22,MTX,202301,14412,盤後,遠月,40,14400
3280,2022/11/22,MTX,202211W4,14535,一般,近週,1,14550
3280,2022/11/22,MTX,202212,14504,一般,近月,21,14500
3280,2022/11/22,MTX,202211W5,14535,一般,遠週,6,14500
3280,2022/11/22,MTX,202301,14482,一般,遠月,40,14500
3281,2022/11/23,MTX,202211W4,14629,盤後,近週,0,14650
3281,2022/11/23,MTX,202212,14609,盤後,近月,20,14600
3281,2022/11/23,MTX,202211W5,14615,盤後,遠週,5,14600
3281,2022/11/23,MTX,202301,14585,盤後,遠月,39,14600
3282,2022/11/24,MTX,202211W5,14700,盤後,近週,4,14700
3282,2022/11/24,MTX,202212,14666,盤後,近月,19,14700
3282,2022/11/24,MTX,202212W1,14729,盤後,遠週,9,14700
3282,2022/11/24,MTX,202301,14647,盤後,遠月,38,14600
3283,2022/11/24,MTX,202211W5,14810,一般,近週,4,14800
3283,2022/11/24,MTX,202212,14775,一般,近月,19,14800
3283,2022/11/24,MTX,202212W1,14809,一般,遠週,9,14800
3283,2022/11/24,MTX,202301,14752,一般,遠月,38,14800
3284,2022/11/25,MTX,202211W5,14828,盤後,近週,3,14850
3284,2022/11/25,MTX,202212,14788,盤後,近月,18,14800
3284,2022/11/25,MTX,202212W1,14823,盤後,遠週,8,14800
3284,2022/11/25,MTX,202301,14762,盤後,遠月,37,14800
3285,2022/11/25,MTX,202211W5,14751,一般,近週,3,14750
3285,2022/11/25,MTX,202212,14708,一般,近月,18,14700
3285,2022/11/25,MTX,202212W1,14744,一般,遠週,8,14700
3285,2022/11/25,MTX,202301,14682,一般,遠月,37,14700
3286,2022/11/28,MTX,202211W5,14670,盤後,近週,2,14650
3286,2022/11/28,MTX,202212,14632,盤後,近月,17,14600
3286,2022/11/28,MTX,202212W1,14654,盤後,遠週,7,14700
3286,2022/11/28,MTX,202301,14602,盤後,遠月,36,14600
3287,2022/11/28,MTX,202211W5,14520,一般,近週,2,14500
3287,2022/11/28,MTX,202212,14476,一般,近月,17,14500
3287,2022/11/28,MTX,202212W1,14521,一般,遠週,7,14500
3287,2022/11/28,MTX,202301,14446,一般,遠月,36,14400
3288,2022/11/29,MTX,202211W5,14466,盤後,近週,1,14450
3288,2022/11/29,MTX,202212,14424,盤後,近月,16,14400
3288,2022/11/29,MTX,202212W1,14448,盤後,遠週,6,14400
3288,2022/11/29,MTX,202301,14392,盤後,遠月,35,14400
3289,2022/11/29,MTX,202211W5,14700,一般,近週,1,14700
3289,2022/11/29,MTX,202212,14662,一般,近月,16,14700
3289,2022/11/29,MTX,202212W1,14694,一般,遠週,6,14700
3289,2022/11/29,MTX,202301,14635,一般,遠月,35,14600
3290,2022/11/30,MTX,202211W5,14657,盤後,近週,0,14650
3290,2022/11/30,MTX,202212,14619,盤後,近月,15,14600
3290,2022/11/30,MTX,202212W1,14620,盤後,遠週,5,14600
3290,2022/11/30,MTX,202301,14590,盤後,遠月,34,14600
3291,2022/12/1,MTX,202212W1,15053,盤後,近週,4,15050
3291,2022/12/1,MTX,202212,15019,盤後,近月,14,15000
3291,2022/12/1,MTX,202212W2,15053,盤後,遠週,9,15100
3291,2022/12/1,MTX,202301,14987,盤後,遠月,33,15000
3292,2022/12/1,MTX,202212W1,15028,一般,近週,4,15050
3292,2022/12/1,MTX,202212,14983,一般,近月,14,15000
3292,2022/12/1,MTX,202212W2,15021,一般,遠週,9,15000
3292,2022/12/1,MTX,202301,14956,一般,遠月,33,15000
3293,2022/12/2,MTX,202212W1,14963,盤後,近週,3,14950
3293,2022/12/2,MTX,202212,14914,盤後,近月,13,14900
3293,2022/12/2,MTX,202212W2,14959,盤後,遠週,8,15000
3293,2022/12/2,MTX,202301,14885,盤後,遠月,32,14900
3294,2022/12/2,MTX,202212W1,14929,一般,近週,3,14950
3294,2022/12/2,MTX,202212,14882,一般,近月,13,14900
3294,2022/12/2,MTX,202212W2,14930,一般,遠週,8,14900
3294,2022/12/2,MTX,202301,14861,一般,遠月,32,14900
3295,2022/12/5,MTX,202212W1,14942,盤後,近週,2,14950
3295,2022/12/5,MTX,202212,14890,盤後,近月,12,14900
3295,2022/12/5,MTX,202212W2,14895,盤後,遠週,7,14900
3295,2022/12/5,MTX,202301,14871,盤後,遠月,31,14900
3296,2022/12/5,MTX,202212W1,14975,一般,近週,2,15000
3296,2022/12/5,MTX,202212,14932,一般,近月,12,14900
3296,2022/12/5,MTX,202212W2,14976,一般,遠週,7,15000
3296,2022/12/5,MTX,202301,14904,一般,遠月,31,14900
3297,2022/12/6,MTX,202212W1,14885,盤後,近週,1,14900
3297,2022/12/6,MTX,202212,14827,盤後,近月,11,14800
3297,2022/12/6,MTX,202212W2,14869,盤後,遠週,6,14900
3297,2022/12/6,MTX,202301,14801,盤後,遠月,30,14800
3298,2022/12/6,MTX,202212W1,14728,一般,近週,1,14750
3298,2022/12/6,MTX,202212,14676,一般,近月,11,14700
3298,2022/12/6,MTX,202212W2,14716,一般,遠週,6,14700
3298,2022/12/6,MTX,202301,14648,一般,遠月,30,14600
3299,2022/12/7,MTX,202212W1,14659,盤後,近週,0,14650
3299,2022/12/7,MTX,202212,14605,盤後,近月,10,14600
3299,2022/12/7,MTX,202212W2,14629,盤後,遠週,5,14650
3299,2022/12/7,MTX,202301,14574,盤後,遠月,29,14600
3300,2022/12/7,MTX,202212W1,14670,一般,近週,0,14650
3300,2022/12/7,MTX,202212,14625,一般,近月,10,14600
3300,2022/12/7,MTX,202212W2,14655,一般,遠週,5,14650
3300,2022/12/7,MTX,202301,14596,一般,遠月,29,14600
3301,2022/12/8,MTX,202212W2,14638,盤後,近週,4,14650
3301,2022/12/8,MTX,202212,14595,盤後,近月,9,14600
3301,2022/12/8,MTX,202301,14570,盤後,遠月,28,14600
3302,2022/12/8,MTX,202212W2,14529,一般,近週,4,14550
3302,2022/12/8,MTX,202212,14496,一般,近月,9,14500
3302,2022/12/8,MTX,202301,14468,一般,遠月,28,14500
3303,2022/12/9,MTX,202212W2,14662,盤後,近週,3,14650
3303,2022/12/9,MTX,202212,14652,盤後,近月,8,14700
3303,2022/12/9,MTX,202301,14616,盤後,遠月,27,14600
3304,2022/12/9,MTX,202212W2,14739,一般,近週,3,14750
3304,2022/12/9,MTX,202212,14707,一般,近月,8,14700
3304,2022/12/9,MTX,202301,14675,一般,遠月,27,14700
3305,2022/12/12,MTX,202212W2,14701,盤後,近週,2,14700
3305,2022/12/12,MTX,202212,14657,盤後,近月,7,14700
3305,2022/12/12,MTX,202301,14626,盤後,遠月,26,14600
3306,2022/12/12,MTX,202212W2,14614,一般,近週,2,14600
3306,2022/12/12,MTX,202212,14582,一般,近月,7,14600
3306,2022/12/12,MTX,202301,14549,一般,遠月,26,14500
3307,2022/12/13,MTX,202212W2,14696,盤後,近週,1,14700
3307,2022/12/13,MTX,202212,14675,盤後,近月,6,14700
3307,2022/12/13,MTX,202301,14646,盤後,遠月,25,14600
3308,2022/12/13,MTX,202212W2,14553,一般,近週,1,14550
3308,2022/12/13,MTX,202212,14515,一般,近月,6,14500
3308,2022/12/13,MTX,202301,14479,一般,遠月,25,14500
3309,2022/12/14,MTX,202212W2,14620,盤後,近週,0,14600
3309,2022/12/14,MTX,202212,14604,盤後,近月,5,14600
3309,2022/12/14,MTX,202301,14555,盤後,遠月,24,14600
3310,2022/12/15,MTX,202212,14615,盤後,近月,4,14600
3310,2022/12/15,MTX,202212W4,14635,盤後,遠週,9,14600
3310,2022/12/15,MTX,202301,14569,盤後,遠月,23,14600
3311,2022/12/15,MTX,202212,14711,一般,近月,4,14700
3311,2022/12/15,MTX,202212W4,14689,一般,遠週,9,14700
3311,2022/12/15,MTX,202301,14659,一般,遠月,23,14700
3312,2022/12/16,MTX,202212,14440,盤後,近月,3,14450
3312,2022/12/16,MTX,202212W4,14429,盤後,遠週,8,14400
3312,2022/12/16,MTX,202301,14382,盤後,遠月,22,14400
3313,2022/12/16,MTX,202212,14465,一般,近月,3,14450
3313,2022/12/16,MTX,202212W4,14432,一般,遠週,8,14400
3313,2022/12/16,MTX,202301,14414,一般,遠月,22,14400
3314,2022/12/19,MTX,202212,14375,盤後,近月,2,14400
3314,2022/12/19,MTX,202212W4,14381,盤後,遠週,7,14400
3314,2022/12/19,MTX,202301,14330,盤後,遠月,21,14300
3315,2022/12/19,MTX,202212,14409,一般,近月,2,14400
3315,2022/12/19,MTX,202212W4,14387,一般,遠週,7,14400
3315,2022/12/19,MTX,202301,14361,一般,遠月,21,14400
3316,2022/12/20,MTX,202212,14373,盤後,近月,1,14350
3316,2022/12/20,MTX,202212W4,14316,盤後,遠週,6,14300
3316,2022/12/20,MTX,202301,14331,盤後,遠月,20,14300
3317,2022/12/20,MTX,202212,14155,一般,近月,1,14150
3317,2022/12/20,MTX,202212W4,14129,一般,遠週,6,14100
3317,2022/12/20,MTX,202301,14124,一般,遠月,20,14100
3318,2022/12/21,MTX,202212,14220,盤後,近月,0,14200
3318,2022/12/21,MTX,202212W4,14201,盤後,遠週,5,14200
3318,2022/12/21,MTX,202301,14182,盤後,遠月,19,14200
3319,2022/12/22,MTX,202212W4,14326,盤後,近週,4,14350
3319,2022/12/22,MTX,202301,14308,盤後,近月,18,14300
3319,2022/12/22,MTX,202301W1,14321,盤後,遠週,8,14300
3319,2022/12/22,MTX,202302,14276,盤後,遠月,30,14300
3320,2022/12/22,MTX,202212W4,14402,一般,近週,4,14400
3320,2022/12/22,MTX,202301,14376,一般,近月,18,14400
3320,2022/12/22,MTX,202301W1,14388,一般,遠週,8,14400
3320,2022/12/22,MTX,202302,14340,一般,遠月,30,14300
3321,2022/12/23,MTX,202212W4,14217,盤後,近週,3,14200
3321,2022/12/23,MTX,202301,14195,盤後,近月,17,14200
3321,2022/12/23,MTX,202301W1,14216,盤後,遠週,7,14200
3321,2022/12/23,MTX,202302,14170,盤後,遠月,29,14200
3322,2022/12/23,MTX,202212W4,14226,一般,近週,3,14250
3322,2022/12/23,MTX,202301,14188,一般,近月,17,14200
3322,2022/12/23,MTX,202301W1,14216,一般,遠週,7,14200
3322,2022/12/23,MTX,202302,14155,一般,遠月,29,14200
3323,2022/12/26,MTX,202212W4,14228,盤後,近週,2,14250
3323,2022/12/26,MTX,202301,14208,盤後,近月,16,14200
3323,2022/12/26,MTX,202301W1,14227,盤後,遠週,6,14200
3323,2022/12/26,MTX,202302,14176,盤後,遠月,28,14200
3324,2022/12/26,MTX,202212W4,14272,一般,近週,2,14250
3324,2022/12/26,MTX,202301,14242,一般,近月,16,14200
3324,2022/12/26,MTX,202301W1,14263,一般,遠週,6,14300
3324,2022/12/26,MTX,202302,14208,一般,遠月,28,14200
3325,2022/12/27,MTX,202212W4,14276,盤後,近週,1,14300
3325,2022/12/27,MTX,202301,14241,盤後,近月,15,14200
3325,2022/12/27,MTX,202301W1,14273,盤後,遠週,5,14250
3325,2022/12/27,MTX,202302,14211,盤後,遠月,27,14200
3326,2022/12/27,MTX,202212W4,14328,一般,近週,1,14350
3326,2022/12/27,MTX,202301,14307,一般,近月,15,14300
3326,2022/12/27,MTX,202301W1,14325,一般,遠週,5,14350
3326,2022/12/27,MTX,202302,14268,一般,遠月,27,14300
3327,2022/12/28,MTX,202212W4,14269,盤後,近週,0,14250
3327,2022/12/28,MTX,202301,14246,盤後,近月,14,14200
3327,2022/12/28,MTX,202301W1,14270,盤後,遠週,4,14250
3327,2022/12/28,MTX,202302,14204,盤後,遠月,26,14200
3328,2022/12/29,MTX,202301W1,14017,盤後,近週,3,14000
3328,2022/12/29,MTX,202301,13996,盤後,近月,13,14000
3328,2022/12/29,MTX,202301W2,14047,盤後,遠週,8,14000
3328,2022/12/29,MTX,202302,13960,盤後,遠月,25,14000
3329,2022/12/29,MTX,202301W1,14059,一般,近週,3,14050
3329,2022/12/29,MTX,202301,14036,一般,近月,13,14000
3329,2022/12/29,MTX,202301W2,14077,一般,遠週,8,14100
3329,2022/12/29,MTX,202302,14000,一般,遠月,25,14000
3330,2022/12/30,MTX,202301W1,14241,盤後,近週,2,14250
3330,2022/12/30,MTX,202301,14214,盤後,近月,12,14200
3330,2022/12/30,MTX,202301W2,14241,盤後,遠週,7,14200
3330,2022/12/30,MTX,202302,14179,盤後,遠月,24,14200
3331,2022/12/30,MTX,202301W1,14155,一般,近週,2,14150
3331,2022/12/30,MTX,202301,14134,一般,近月,12,14100
3331,2022/12/30,MTX,202301W2,14156,一般,遠週,7,14200
3331,2022/12/30,MTX,202302,14096,一般,遠月,24,14100
3332,2023/1/3,MTX,202301W1,14126,盤後,近週,1,14150
3332,2023/1/3,MTX,202301,14100,盤後,近月,11,14100
3332,2023/1/3,MTX,202301W2,14150,盤後,遠週,6,14200
3332,2023/1/3,MTX,202302,14068,盤後,遠月,23,14100
3333,2023/1/3,MTX,202301W1,14245,一般,近週,1,14250
3333,2023/1/3,MTX,202301,14230,一般,近月,11,14200
3333,2023/1/3,MTX,202301W2,14249,一般,遠週,6,14200
3333,2023/1/3,MTX,202302,14196,一般,遠月,23,14200
3334,2023/1/4,MTX,202301W1,14202,盤後,近週,0,14200
3334,2023/1/4,MTX,202301,14190,盤後,近月,10,14200
3334,2023/1/4,MTX,202301W2,14228,盤後,遠週,5,14250
3334,2023/1/4,MTX,202302,14154,盤後,遠月,22,14200
3335,2023/1/4,MTX,202301W1,14222,一般,近週,0,14200
3335,2023/1/4,MTX,202301,14208,一般,近月,10,14200
3335,2023/1/4,MTX,202301W2,14237,一般,遠週,5,14250
3335,2023/1/4,MTX,202302,14179,一般,遠月,22,14200
3336,2023/1/5,MTX,202301W2,14337,盤後,近週,4,14350
3336,2023/1/5,MTX,202301,14328,盤後,近月,9,14300
3336,2023/1/5,MTX,202302,14291,盤後,遠月,21,14300
3337,2023/1/5,MTX,202301W2,14311,一般,近週,4,14300
3337,2023/1/5,MTX,202301,14287,一般,近月,9,14300
3337,2023/1/5,MTX,202302,14254,一般,遠月,21,14300
3338,2023/1/6,MTX,202301W2,14273,盤後,近週,3,14250
3338,2023/1/6,MTX,202301,14238,盤後,近月,8,14200
3338,2023/1/6,MTX,202302,14206,盤後,遠月,20,14200
3339,2023/1/6,MTX,202301W2,14372,一般,近週,3,14350
3339,2023/1/6,MTX,202301,14363,一般,近月,8,14400
3339,2023/1/6,MTX,202302,14328,一般,遠月,20,14300
3340,2023/1/9,MTX,202301W2,14591,盤後,近週,2,14600
3340,2023/1/9,MTX,202301,14591,盤後,近月,7,14600
3340,2023/1/9,MTX,202302,14551,盤後,遠月,19,14600
3341,2023/1/9,MTX,202301W2,14772,一般,近週,2,14750
3341,2023/1/9,MTX,202301,14768,一般,近月,7,14800
3341,2023/1/9,MTX,202302,14729,一般,遠月,19,14700
3342,2023/1/10,MTX,202301W2,14786,盤後,近週,1,14800
3342,2023/1/10,MTX,202301,14781,盤後,近月,6,14800
3342,2023/1/10,MTX,202302,14740,盤後,遠月,18,14700
3343,2023/1/10,MTX,202301W2,14811,一般,近週,1,14800
3343,2023/1/10,MTX,202301,14807,一般,近月,6,14800
3343,2023/1/10,MTX,202302,14769,一般,遠月,18,14800
3344,2023/1/11,MTX,202301W2,14863,盤後,近週,0,14850
3344,2023/1/11,MTX,202301,14862,盤後,近月,5,14850
3344,2023/1/11,MTX,202302,14823,盤後,遠月,17,14800
3345,2023/1/11,MTX,202301W2,14752,一般,近週,0,14750
3345,2023/1/11,MTX,202301,14789,一般,近月,5,14800
3345,2023/1/11,MTX,202302,14751,一般,遠月,17,14800
3346,2023/1/12,MTX,202301,14857,盤後,近月,4,14850
3346,2023/1/12,MTX,202302,14814,盤後,遠月,16,14800
3347,2023/1/12,MTX,202301,14769,一般,近月,4,14750
3347,2023/1/12,MTX,202302,14725,一般,遠月,16,14700
3348,2023/1/13,MTX,202301,14973,盤後,近月,3,14950
3348,2023/1/13,MTX,202302,14930,盤後,遠月,15,14900
3349,2023/1/13,MTX,202301,14835,一般,近月,3,14850
3349,2023/1/13,MTX,202302,14795,一般,遠月,15,14800
3350,2023/1/16,MTX,202301,14920,盤後,近月,2,14900
3350,2023/1/16,MTX,202302,14878,盤後,遠月,14,14900
3351,2023/1/16,MTX,202301,14936,一般,近月,2,14950
3351,2023/1/16,MTX,202302,14910,一般,遠月,14,14900
3352,2023/1/17,MTX,202301,14926,盤後,近月,1,14950
3352,2023/1/17,MTX,202302,14906,盤後,遠月,13,14900
3353,2023/1/17,MTX,202301,14928,一般,近月,1,14950
3353,2023/1/17,MTX,202302,14910,一般,遠月,13,14900
3354,2023/1/30,MTX,202301,15051,盤後,近月,0,15050
3354,2023/1/30,MTX,202302,15028,盤後,遠月,12,15000
3355,2023/1/31,MTX,202302W1,15430,盤後,近週,1,15450
3355,2023/1/31,MTX,202302,15421,盤後,近月,11,15400
3355,2023/1/31,MTX,202302W2,15416,盤後,遠週,6,15400
3355,2023/1/31,MTX,202303,15395,盤後,遠月,29,15400
3356,2023/1/31,MTX,202302W1,15272,一般,近週,1,15250
3356,2023/1/31,MTX,202302,15267,一般,近月,11,15300
3356,2023/1/31,MTX,202302W2,15284,一般,遠週,6,15300
3356,2023/1/31,MTX,202303,15237,一般,遠月,29,15200
3357,2023/2/1,MTX,202302W1,15369,盤後,近週,0,15350
3357,2023/2/1,MTX,202302,15388,盤後,近月,10,15400
3357,2023/2/1,MTX,202302W2,15382,盤後,遠週,5,15400
3357,2023/2/1,MTX,202303,15358,盤後,遠月,28,15400
3358,2023/2/1,MTX,202302W1,15360,一般,近週,0,15350
3358,2023/2/1,MTX,202302,15380,一般,近月,10,15400
3358,2023/2/1,MTX,202302W2,15396,一般,遠週,5,15400
3358,2023/2/1,MTX,202303,15354,一般,遠月,28,15400
3359,2023/2/2,MTX,202302W2,15517,盤後,近週,4,15500
3359,2023/2/2,MTX,202302,15511,盤後,近月,9,15500
3359,2023/2/2,MTX,202303,15480,盤後,遠月,27,15500
3360,2023/2/2,MTX,202302W2,15592,一般,近週,4,15600
3360,2023/2/2,MTX,202302,15582,一般,近月,9,15600
3360,2023/2/2,MTX,202303,15550,一般,遠月,27,15600
3361,2023/2/3,MTX,202302W2,15605,盤後,近週,3,15600
3361,2023/2/3,MTX,202302,15605,盤後,近月,8,15600
3361,2023/2/3,MTX,202303,15575,盤後,遠月,26,15600
3362,2023/2/3,MTX,202302W2,15586,一般,近週,3,15600
3362,2023/2/3,MTX,202302,15581,一般,近月,8,15600
3362,2023/2/3,MTX,202303,15548,一般,遠月,26,15500
3363,2023/2/6,MTX,202302W2,15519,盤後,近週,2,15500
3363,2023/2/6,MTX,202302,15505,盤後,近月,7,15500
3363,2023/2/6,MTX,202303,15478,盤後,遠月,25,15500
3364,2023/2/6,MTX,202302W2,15421,一般,近週,2,15400
3364,2023/2/6,MTX,202302,15406,一般,近月,7,15400
3364,2023/2/6,MTX,202303,15376,一般,遠月,25,15400
3365,2023/2/7,MTX,202302W2,15346,盤後,近週,1,15350
3365,2023/2/7,MTX,202302,15331,盤後,近月,6,15300
3365,2023/2/7,MTX,202303,15306,盤後,遠月,24,15300
3366,2023/2/7,MTX,202302W2,15405,一般,近週,1,15400
3366,2023/2/7,MTX,202302,15396,一般,近月,6,15400
3366,2023/2/7,MTX,202303,15371,一般,遠月,24,15400
3367,2023/2/8,MTX,202302W2,15486,盤後,近週,0,15500
3367,2023/2/8,MTX,202302,15494,盤後,近月,5,15500
3367,2023/2/8,MTX,202303,15469,盤後,遠月,23,15500
3368,2023/2/9,MTX,202302,15530,盤後,近月,4,15550
3368,2023/2/9,MTX,202302W4,15520,盤後,遠週,9,15500
3368,2023/2/9,MTX,202303,15500,盤後,遠月,22,15500
3369,2023/2/9,MTX,202302,15600,一般,近月,4,15600
3369,2023/2/9,MTX,202302W4,15598,一般,遠週,9,15600
3369,2023/2/9,MTX,202303,15571,一般,遠月,22,15600
3370,2023/2/10,MTX,202302,15600,盤後,近月,3,15600
3370,2023/2/10,MTX,202302W4,15602,盤後,遠週,8,15600
3370,2023/2/10,MTX,202303,15573,盤後,遠月,21,15600
3371,2023/2/10,MTX,202302,15578,一般,近月,3,15600
3371,2023/2/10,MTX,202302W4,15579,一般,遠週,8,15600
3371,2023/2/10,MTX,202303,15558,一般,遠月,21,15600
3372,2023/2/13,MTX,202302,15562,盤後,近月,2,15550
3372,2023/2/13,MTX,202302W4,15571,盤後,遠週,7,15600
3372,2023/2/13,MTX,202303,15545,盤後,遠月,20,15500
3373,2023/2/13,MTX,202302,15532,一般,近月,2,15550
3373,2023/2/13,MTX,202302W4,15530,一般,遠週,7,15500
3373,2023/2/13,MTX,202303,15520,一般,遠月,20,15500
3374,2023/2/14,MTX,202302,15651,盤後,近月,1,15650
3374,2023/2/14,MTX,202302W4,15639,盤後,遠週,6,15600
3374,2023/2/14,MTX,202303,15631,盤後,遠月,19,15600
3375,2023/2/14,MTX,202302,15657,一般,近月,1,15650
3375,2023/2/14,MTX,202302W4,15656,一般,遠週,6,15700
3375,2023/2/14,MTX,202303,15643,一般,遠月,19,15600
3376,2023/2/15,MTX,202302,15718,盤後,近月,0,15700
3376,2023/2/15,MTX,202302W4,15719,盤後,遠週,5,15700
3376,2023/2/15,MTX,202303,15701,盤後,遠月,18,15700
3377,2023/2/16,MTX,202302W4,15417,盤後,近週,4,15400
3377,2023/2/16,MTX,202303,15420,盤後,近月,17,15400
3377,2023/2/16,MTX,202303W1,15416,盤後,遠週,7,15400
3377,2023/2/16,MTX,202304,15379,盤後,遠月,39,15400
3378,2023/2/16,MTX,202302W4,15553,一般,近週,4,15550
3378,2023/2/16,MTX,202303,15545,一般,近月,17,15500
3378,2023/2/16,MTX,202303W1,15562,一般,遠週,7,15600
3378,2023/2/16,MTX,202304,15506,一般,遠月,39,15500
3379,2023/2/17,MTX,202302W4,15453,盤後,近週,3,15450
3379,2023/2/17,MTX,202303,15441,盤後,近月,16,15400
3379,2023/2/17,MTX,202303W1,15440,盤後,遠週,6,15400
3379,2023/2/17,MTX,202304,15400,盤後,遠月,38,15400
3380,2023/2/17,MTX,202302W4,15446,一般,近週,3,15450
3380,2023/2/17,MTX,202303,15439,一般,近月,16,15400
3380,2023/2/17,MTX,202303W1,15451,一般,遠週,6,15500
3380,2023/2/17,MTX,202304,15402,一般,遠月,38,15400
3381,2023/2/20,MTX,202302W4,15454,盤後,近週,2,15450
3381,2023/2/20,MTX,202303,15435,盤後,近月,15,15400
3381,2023/2/20,MTX,202303W1,15424,盤後,遠週,5,15400
3381,2023/2/20,MTX,202304,15402,盤後,遠月,37,15400
3382,2023/2/20,MTX,202302W4,15536,一般,近週,2,15550
